Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FS,Suite of Food Security Indicators,2,Afghanistan,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2012,2012,I$,1839.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,2,Afghanistan,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2013,2013,I$,1814.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,2,Afghanistan,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2014,2014,I$,1780.4,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,2,Afghanistan,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2015,2015,I$,1748,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,2,Afghanistan,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2016,2016,I$,1739.6,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),19992001,1999-2001,%,46.1,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20002002,2000-2002,%,46.4,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20012003,2001-2003,%,43.7,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20022004,2002-2004,%,39.8,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20032005,2003-2005,%,36.1,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20042006,2004-2006,%,33.2,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20052007,2005-2007,%,30.2,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20062008,2006-2008,%,27.1,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20072009,2007-2009,%,24.6,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20082010,2008-2010,%,23,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20092011,2009-2011,%,22.3,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20102012,2010-2012,%,22.2,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20112013,2011-2013,%,22.7,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20122014,2012-2014,%,23.4,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20132015,2013-2015,%,23.8,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20142016,2014-2016,%,23,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),19992001,1999-2001,kcal/capita/day,335,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20002002,2000-2002,kcal/capita/day,333,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20012003,2001-2003,kcal/capita/day,305,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20022004,2002-2004,kcal/capita/day,269,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20032005,2003-2005,kcal/capita/day,236,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20042006,2004-2006,kcal/capita/day,212,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20052007,2005-2007,kcal/capita/day,188,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20062008,2006-2008,kcal/capita/day,164,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20072009,2007-2009,kcal/capita/day,147,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20082010,2008-2010,kcal/capita/day,137,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20092011,2009-2011,kcal/capita/day,133,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20102012,2010-2012,kcal/capita/day,134,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20112013,2011-2013,kcal/capita/day,138,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20122014,2012-2014,kcal/capita/day,144,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20132015,2013-2015,kcal/capita/day,148,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20142016,2014-2016,kcal/capita/day,145,F,FAO estimate
FS,Suite of Food Security Indicators,2,Afghanistan,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20152017,2015-2017,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2000,2000,I$,5470,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2001,2001,I$,5960,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2002,2002,I$,6230.8,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2003,2003,I$,6615.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2004,2004,I$,7022.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2005,2005,I$,7462.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2006,2006,I$,7917.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2007,2007,I$,8447.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2008,2008,I$,9154,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2009,2009,I$,9524.6,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2010,2010,I$,9927.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2011,2011,I$,10207.7,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2012,2012,I$,10369.8,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2013,2013,I$,10504.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2014,2014,I$,10715.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2015,2015,I$,11024.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2016,2016,I$,11424.6,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),19992001,1999-2001,%,7.2,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20002002,2000-2002,%,7.8,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20012003,2001-2003,%,8.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20022004,2002-2004,%,9.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20032005,2003-2005,%,10.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20042006,2004-2006,%,11.1,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20052007,2005-2007,%,11,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20062008,2006-2008,%,10.5,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20072009,2007-2009,%,9.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20082010,2008-2010,%,8.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20092011,2009-2011,%,7.6,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20102012,2010-2012,%,6.7,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20112013,2011-2013,%,6,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20122014,2012-2014,%,5.5,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20132015,2013-2015,%,5.1,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20142016,2014-2016,%,4.9,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),19992001,1999-2001,kcal/capita/day,50,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20002002,2000-2002,kcal/capita/day,55,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20012003,2001-2003,kcal/capita/day,63,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20022004,2002-2004,kcal/capita/day,72,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20032005,2003-2005,kcal/capita/day,80,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20042006,2004-2006,kcal/capita/day,84,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20052007,2005-2007,kcal/capita/day,85,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20062008,2006-2008,kcal/capita/day,81,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20072009,2007-2009,kcal/capita/day,75,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20082010,2008-2010,kcal/capita/day,67,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20092011,2009-2011,kcal/capita/day,59,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20102012,2010-2012,kcal/capita/day,52,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20112013,2011-2013,kcal/capita/day,47,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20122014,2012-2014,kcal/capita/day,43,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20132015,2013-2015,kcal/capita/day,39,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20142016,2014-2016,kcal/capita/day,38,F,FAO estimate
FS,Suite of Food Security Indicators,3,Albania,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20152017,2015-2017,kcal/capita/day,,NA,Not applicable
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2000,2000,I$,10210.7,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2001,2001,I$,10381.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2002,2002,I$,10826.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2003,2003,I$,11459.5,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2004,2004,I$,11796.8,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2005,2005,I$,12322.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2006,2006,I$,12348.1,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2007,2007,I$,12570.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2008,2008,I$,12660,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2009,2009,I$,12647.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2010,2010,I$,12870.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2011,2011,I$,12990,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2012,2012,I$,13161.6,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2013,2013,I$,13253.2,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2014,2014,I$,13482.9,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2015,2015,I$,13724.3,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6126,Value,22013,"Gross domestic product per capita, PPP (constant 2011 international $)",2016,2016,I$,13974.7,X,"International reliable sources (USDA, WTO, World Bank, IMF, UNICEF, UNSD)"
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),19992001,1999-2001,%,10.7,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20002002,2000-2002,%,10.2,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20012003,2001-2003,%,9.7,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20022004,2002-2004,%,9.3,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20032005,2003-2005,%,9,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20042006,2004-2006,%,8.8,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20052007,2005-2007,%,8.4,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20062008,2006-2008,%,8,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20072009,2007-2009,%,7.5,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20082010,2008-2010,%,7,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20092011,2009-2011,%,6.3,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20102012,2010-2012,%,5.6,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20112013,2011-2013,%,5,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20122014,2012-2014,%,4.7,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20132015,2013-2015,%,4.6,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20142016,2014-2016,%,4.6,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6121,Value,21004,Prevalence of undernourishment (%) (3-year average),20152017,2015-2017,%,,NA,Not applicable
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),19992001,1999-2001,kcal/capita/day,77,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20002002,2000-2002,kcal/capita/day,74,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20012003,2001-2003,kcal/capita/day,71,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20022004,2002-2004,kcal/capita/day,69,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20032005,2003-2005,kcal/capita/day,67,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20042006,2004-2006,kcal/capita/day,65,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20052007,2005-2007,kcal/capita/day,62,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20062008,2006-2008,kcal/capita/day,59,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20072009,2007-2009,kcal/capita/day,56,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20082010,2008-2010,kcal/capita/day,51,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20092011,2009-2011,kcal/capita/day,46,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20102012,2010-2012,kcal/capita/day,40,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20112013,2011-2013,kcal/capita/day,36,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20122014,2012-2014,kcal/capita/day,33,F,FAO estimate
FS,Suite of Food Security Indicators,4,Algeria,6128,Value,21023,Depth of the food deficit (kcal/capita/day) (3-year average),20132015,2013-2015,kcal/capita/day,32,F,FAO estimate
